id,n1_id,n2_id,length,voltage
550,251,149,15338.2051465,187000
551,697,698,9671.7271362,187000
552,320,699,45270.0121508,187000
553,700,276,113455.237146,187000
554,700,15,73113.8539931,187000
555,700,701,98630.4114932,187000
556,147,702,10332.371944,187000
557,703,265,54786.2868126,187000
558,703,297,18713.8437154,187000
559,704,705,22942.3733545,187000
560,704,369,15842.7818195,187000
561,698,699,16094.2399995,187000
562,698,706,824.277868271,187000
563,175,701,17218.3155327,187000
564,701,276,24105.8331764,187000
565,422,15,29264.8686223,187000
566,149,707,43160.0080425,187000
567,699,178,52707.1401812,187000
568,708,333,11712.3411549,220000
569,708,280,66466.0628909,220000
570,708,106,69637.9773647,220000
571,543,709,41162.0795527,220000
572,14,710,1914.93294278,220000
573,711,712,49884.4145211,220000
574,713,714,4804.89965928,220000
575,715,503,7735.10333428,220000
576,715,538,52580.4655804,220000
577,716,717,412.908252533,220000
578,718,719,46314.4593866,220000
579,718,720,42015.9794536,220000
580,718,538,102138.352766,220000
581,721,528,33079.5650523,220000
582,722,723,13277.8632142,220000
583,724,508,63850.2894242,220000
584,724,709,20337.1929072,220000
585,221,725,1580.34119762,220000
586,528,525,31542.1893374,220000
587,519,523,13242.2273465,220000
588,726,106,20039.5482908,220000
589,726,727,9663.36286652,220000
590,728,714,4772.57453768,220000
591,729,730,522.270129715,220000
592,729,137,25956.1044701,220000
593,729,731,18433.1425188,220000
594,732,733,41384.7030563,220000
595,734,735,465.458389735,220000
596,736,536,35101.4318391,220000
597,737,536,21604.4795814,220000
598,525,738,52446.3390402,220000
599,525,739,47130.648251,220000
600,88,731,7769.74050229,220000
601,740,741,39812.6223156,220000
602,742,523,9473.3572951,220000
603,743,723,33591.2584197,220000
604,743,137,29448.9522758,220000
605,744,745,117.97696418,220000
606,745,746,3921.06213719,220000
607,747,748,24570.304467,220000
608,747,523,56338.4050585,220000
609,747,524,25196.4998118,220000
610,263,749,6453.91328164,220000
611,137,750,20307.8749542,220000
612,503,751,42200.5253433,220000
613,503,750,64572.7498611,220000
614,746,66,22901.3406744,220000
615,723,735,20769.6234234,220000
616,752,753,1186.24392018,220000
617,752,754,36591.9533408,220000
618,755,754,50730.046025,220000
619,755,756,48891.4899056,220000
620,326,757,1239.18269708,220000
621,410,333,111.861227522,220000
622,714,330,7359.94407474,220000
623,758,759,8595.08331835,275000
624,758,760,15174.2353248,275000
625,228,642,57922.9480844,275000
626,228,761,172398.061046,275000
627,759,639,24967.4196855,275000
628,759,762,17905.4078402,275000
629,763,764,43543.3241324,275000
630,763,765,72.3082193926,275000
631,766,767,20764.4430451,275000
632,766,768,70277.9728024,275000
633,769,770,94316.9881914,275000
634,769,482,22528.3728525,275000
635,769,771,56455.8913977,275000
636,769,772,31235.5124469,275000
637,697,702,69617.1737364,275000
638,9,576,9060.59502707,275000
639,386,773,41849.2536133,275000
640,703,276,84454.9688983,275000
641,703,702,32919.4806498,275000
642,774,775,67982.6950669,275000
643,770,580,31992.5242395,275000
644,770,776,17855.1602651,275000
645,770,612,19802.2891452,275000
646,777,778,3878.92198859,275000
647,777,779,2263.99095806,275000
648,780,781,29786.2040063,275000
649,782,783,13114.3310426,275000
650,782,564,13366.4792698,275000
651,440,784,43406.1780457,275000
652,440,785,14830.5677277,275000
653,567,312,9713.06061345,275000
654,786,787,27582.7807413,275000
655,788,787,77089.9937092,275000
656,788,789,71152.824852,275000
657,788,790,1595.08819531,275000
658,312,50,65464.3323967,275000
659,312,791,56502.554682,275000
660,249,775,90260.5703436,275000
661,249,389,91741.5486177,275000
662,249,789,35236.5197745,275000
663,616,655,13208.1371548,275000
664,775,660,29564.0207811,275000
665,775,661,27595.8915074,275000
666,760,761,68415.5347586,275000
667,760,762,43201.7746981,275000
668,760,792,19469.3062089,275000
669,760,628,36871.4474857,275000
670,793,794,11561.7318733,275000
671,793,639,23443.8342194,275000
672,605,765,44991.5012297,275000
673,795,796,45699.261758,275000
674,797,791,24422.8119404,275000
675,617,798,11071.9964976,275000
676,617,35,6611.32307294,275000
677,617,83,8491.7667017,275000
678,620,799,18163.7083986,275000
679,620,800,27949.5425827,275000
680,349,560,12753.4890503,275000
681,569,789,43412.6767068,275000
682,628,801,23014.7056007,275000
683,595,802,6089.94327357,275000
684,595,792,22820.1592793,275000
685,595,803,17347.8749404,275000
686,802,804,25687.4349951,275000
687,804,792,14878.9550302,275000
688,805,806,22761.2788784,275000
689,91,90,45321.6701167,275000
690,91,182,77219.1125097,275000
691,807,778,25120.7277423,275000
692,90,657,26731.0863898,275000
693,808,784,9269.0927231,275000
694,808,809,54653.5093843,275000
695,810,464,54694.0059536,275000
696,810,811,26338.086086,275000
697,465,785,19373.1280772,275000
698,812,813,27029.4147491,275000
699,803,813,20260.0911871,275000
700,652,618,16022.1461301,275000
701,652,814,11113.940034,275000
702,448,815,75156.4272175,275000
703,35,798,13646.9431189,275000
704,399,796,54976.9769464,275000
705,470,815,47466.3408917,275000
706,781,816,92352.2329067,275000
707,794,817,81109.48012,275000
708,794,580,30903.0526994,275000
709,660,389,12534.0857914,275000
710,560,818,16921.9654145,275000
711,560,637,25170.8263642,275000
712,560,165,21569.8818452,275000
713,776,612,10640.6100684,275000
714,776,819,15885.201932,275000
715,576,690,22409.6669312,275000
716,576,324,35373.0596718,275000
717,820,767,72496.6069135,275000
718,389,821,77774.2583988,275000
719,389,796,38771.8571505,275000
720,785,822,41675.6403899,275000
721,823,809,48985.8629211,275000
722,824,690,13204.5924774,275000
723,789,182,81994.0151403,275000
724,789,825,59667.5504784,275000
725,809,826,12337.579489,275000
726,809,674,13026.78009,275000
727,827,514,10280.8154996,275000
728,828,796,23259.5140354,275000
