n_id,longitude,latitude,type,voltage,frequency,name,operator
145184018,-81.1556349529,29.2530893096,substation,230000,60,,FPL
102698274,-80.5605149706,27.0569503068,substation,500000-230000-138000,60,Martin Substation,FPL
103187953,-80.5122098061,27.0404790088,substation,None,,,
166776116,-81.8393541274,30.5711999943,sub_station,None,,,
166776121,-81.8503011674,30.5605483843,sub_station,None,,,
52068112,-81.9529539484,30.2723835656,substation,500000-230000,60,Duval Substation,Florida Power & Light
379392906,-80.2639743394,27.0873019888,substation,230000,60,Hanson Substation,FPL
128155558,-80.264759452,27.0478730113,substation,230000,60,Bridge Substation,FPL
337677636,-82.3022239603,28.0438525126,substation,230000,60,Thonotosassa Substation,Tampa Electric
136940873,-80.1096175337,26.9135440615,substation,230000-138000,60,Plumosus Substation,FPL
422748737,-81.873968366,27.7891154353,plant,None,,Hines Energy Complex,
230526306,-81.7563695452,26.2740696887,substation,230000-24000,60,Vanderbilt Substation,Florida Power & Light
377712007,-81.9892119155,30.2747143653,substation,230000-115000-13000,60,Baldwin Substation,FPL
382922159,-81.8703028285,27.7908995384,substation,230000,60,,
382908225,-81.8184872562,27.7488007564,substation,230000,60,Fort Meade Substation,
144353091,-82.0857323113,29.1591466933,substation,None,,,
160665510,-82.6887528743,27.7869109655,substation,230000-115000,60,40th Street Substation,Progress Energy
48742249,-80.155377787,26.2790478302,substation,230000,60,Broward Substation,FPL
378490374,-80.2347435337,26.0939138462,substation,230000,60,Davie Substation,FPL
380477056,-82.474355794,29.5653952991,substation,230000-138000,60,Parker Substation,Gainesville Regional Utilities
361097186,-85.5631361596,30.1945339157,substation,230000-115000-12000,60,Callaway Substation,Gulf Power
37394125,-82.604323833,27.8621123805,substation,None,,,
40431237,-87.7641031518,30.5540086733,substation,230000-115000,60,Silverhill Substation,Alabama Power Company
174399124,-83.2243220325,30.8341326117,sub_station,None,,,
235990210,-88.0107524321,31.0067858132,generator,None,,,
166899377,-81.701890886,29.8676852109,sub_station,None,,,
102954849,-81.6322708507,29.729523794,sub_station,None,,,
166899396,-81.722634862,29.939921438,sub_station,None,,,
166899379,-81.6632793343,29.7152527551,sub_station,None,,,
166899403,-81.8889583449,29.7475074652,substation,None,,,
166899394,-81.6767833306,29.6768787788,sub_station,None,,,
166899401,-81.7450120987,29.9727678986,substation,230000,60,Springbank Substation,
35450591,-82.4835667535,27.3576263799,substation,230000-138000,60,Ringling Substation,FPL
223981327,-82.6188881374,28.0625153676,sub_station,None,,,
224014107,-81.7802520572,26.6990881322,substation,230000-138000,60,Fort Myers Switchyard,Florida Power & Light
75609902,-81.7648563943,29.7230560578,sub_station,None,,Rice Substation,Florida Power & Light
363525978,-80.3752366792,26.6936408313,substation,None,,,
102957000,-82.0784106475,29.2293454744,sub_station,None,,Seminole Electric Cooperative Substation,
166899376,-81.6323809209,29.7327064243,plant,None,,Seminole Generating Station - Units 1 and 2,Seminole Electric Cooperative
292962173,-80.1976929363,26.0700748847,plant,None,,Lauderdale Power Plant,Flordia Power and Light
403198407,-82.6965246949,28.9619644367,plant,None,,Crystal River Power Plant,
167823300,-80.3376718723,25.7054217347,substation,230000-138000,60,Galloway Substation,FPL
166672327,-82.6988866285,28.96043144,substation,500000-230000,60,Crystal River Substation,
419594710,-80.1256801328,26.0848542427,plant,None,,Port Everglades Power Plant,Flordia Power and Light
102619845,-80.9154832163,28.3839829176,substation,500000,60,Poinsett Substation,Florida Power & Light
166672284,-82.6972708307,28.9673786081,generator,None,60,Crystal River Power Plant,
363525982,-80.3763750485,26.6992633891,substation,None,,,
